Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2010-11-7,+2,739,Пасмурно,СВ 1м/с,+1,743,Малооблачно,СВ 1м/с
2010-11-8,+5,754,Ясно,Ю 1м/с,+4,755,Ясно,Ю 1м/с
2010-11-9,+3,755,Пасмурно,ЮВ 2м/с,+4,755,Ясно,ЮВ 2м/с
2010-11-10,+7,755,Ясно,ЮВ 1м/с,+6,755,Ясно,ЮВ 1м/с
2010-11-11,+8,750,Переменная облачность,Ю 2м/с,+6,749,Пасмурно,Ю 2м/с
2010-11-12,+6,746,Пасмурно,Ю 1м/с,+6,746,Пасмурно,Ю 1м/с
2010-11-13,+8,740,Пасмурно,ЮЗ 3м/с,+9,740,Переменная облачность,ЮЗ 3м/с
2010-11-14,+9,741,Переменная облачность,З 4м/с,+8,744,Переменная облачность,З 4м/с
2010-11-15,+7,754,Пасмурно,З 2м/с,+7,755,Переменная облачность,З 2м/с
2010-11-16,+13,752,Ясно,З 4м/с,+10,751,Ясно,З 4м/с
2010-11-17,+9,754,Малооблачно,Ш,+7,757,Малооблачно,Ш
2010-11-18,+1,766,Ясно,В 2м/с,-2,767,Ясно,В 2м/с
2010-11-19,+1,765,Ясно,В 2м/с,-2,763,Ясно,В 2м/с
2010-11-20,+1,755,Пасмурно,ЮЗ 2м/с,0,755,Пасмурно,ЮЗ 2м/с
2010-11-21,-5,758,Ясно,В 3м/с,-7,757,Ясно,В 3м/с
2010-11-22,-4,752,Пасмурно,Ю 2м/с,-2,750,Пасмурно,Ю 2м/с
2010-11-23,0,749,Пасмурно,Ш,0,749,Переменная облачность,Ш
2010-11-24,+2,749,Пасмурно,Ю 2м/с,0,749,Пасмурно,Ю 2м/с
2010-11-25,+8,743,Пасмурно,ЮЗ 3м/с,+7,744,Пасмурно,ЮЗ 3м/с
2010-11-26,+3,744,Ясно,З 3м/с,+1,747,Переменная облачность,З 3м/с
2010-11-27,-1,746,Малооблачно,В 3м/с,0,742,Пасмурно,В 3м/с
2010-11-28,-1,740,Пасмурно,СЗ 4м/с,-1,743,Пасмурно,СЗ 4м/с
2010-11-29,-2,752,Пасмурно,З 2м/с,-4,752,Пасмурно,З 2м/с
2010-11-30,+1,728,Ясно,В 4м/с,-2,726,Пасмурно,В 4м/с
2010-12-1,-17,741,Малооблачно,СЗ 4м/с,-21,746,Малооблачно,СЗ 4м/с
2010-12-2,-19,756,Малооблачно,СЗ 1м/с,-21,761,Малооблачно,СЗ 1м/с
2010-12-3,-16,767,Ясно,ЮВ 1м/с,-16,767,Ясно,ЮВ 1м/с
2010-12-4,-7,761,Пасмурно,ЮВ 4м/с,-4,758,Пасмурно,ЮВ 4м/с
2010-12-5,-2,752,Пасмурно,Ю 1м/с,0,750,Переменная облачность,Ю 1м/с
2010-12-6,0,745,Пасмурно,ЮВ 2м/с,+1,745,Пасмурно,ЮВ 2м/с
2010-12-7,-6,753,Пасмурно,Ш,-5,754,Пасмурно,Ш
2010-12-8,-4,753,Переменная облачность,Ю 2м/с,-4,752,Пасмурно,Ю 2м/с
2010-12-9,-1,750,Пасмурно,ЮВ 1м/с,-1,750,Ясно,ЮВ 1м/с
2010-12-10,0,747,Переменная облачность,В 3м/с,0,746,Переменная облачность,В 3м/с
2010-12-11,+2,746,Малооблачно,В 4м/с,0,748,Ясно,В 4м/с
2010-12-12,-3,749,Ясно,В 3м/с,-4,749,Ясно,В 3м/с
2010-12-13,-3,746,Ясно,В 4м/с,-3,745,Переменная облачность,В 4м/с
2010-12-14,-2,745,Пасмурно,ЮВ 2м/с,-2,746,Пасмурно,ЮВ 2м/с
2010-12-15,-3,749,Пасмурно,ЮЗ 2м/с,-2,749,Пасмурно,ЮЗ 2м/с
2010-12-16,-5,751,Пасмурно,ЮЗ 5м/с,-5,751,Пасмурно,ЮЗ 5м/с
2010-12-17,-4,751,Малооблачно,Ш,-9,752,Ясно,Ш
2010-12-18,-11,752,Ясно,СВ 1м/с,-12,752,Ясно,СВ 1м/с
2010-12-19,-11,755,Малооблачно,В 2м/с,-13,755,Переменная облачность,В 2м/с
2010-12-20,-12,754,Пасмурно,ЮВ 4м/с,-10,754,Пасмурно,ЮВ 4м/с
2010-12-21,-5,756,Пасмурно,В 3м/с,-3,752,Пасмурно,В 3м/с
2010-12-22,-2,753,Пасмурно,Ш,-4,753,Пасмурно,Ш
2010-12-23,-5,751,Переменная облачность,Ш,-8,751,Малооблачно,Ш
2010-12-24,-10,757,Переменная облачность,В 1м/с,-11,755,Пасмурно,В 1м/с
2010-12-25,-2,750,Малооблачно,Ш,+1,749,Ясно,Ш
2010-12-26,+2,749,Пасмурно,ЮВ 1м/с,0,751,Малооблачно,ЮВ 1м/с
2010-12-27,+3,749,Ясно,Ю 1м/с,+3,749,Пасмурно,Ю 1м/с
2010-12-28,+1,752,Ясно,Ш,-4,755,Пасмурно,Ш
2010-12-29,-5,760,Пасмурно,В 2м/с,-6,761,Переменная облачность,В 2м/с
2010-12-30,+1,761,Малооблачно,В 5м/с,-1,760,Переменная облачность,В 5м/с
2010-12-31,-2,756,Пасмурно,ЮВ 3м/с,-3,756,Пасмурно,ЮВ 3м/с
2011-01-1,-6,753,Пасмурно,ЮВ 3м/с,-6,753,Пасмурно,ЮВ 3м/с
2011-01-2,-6,751,Переменная облачность,ЮВ 3м/с,-6,752,Пасмурно,ЮВ 3м/с
2011-01-3,-8,755,Пасмурно,ЮВ 3м/с,-8,758,Пасмурно,ЮВ 3м/с
2011-01-4,-11,760,Малооблачно,В 2м/с,-15,760,Ясно,В 2м/с
2011-01-5,-6,756,Пасмурно,ЮВ 2м/с,-5,756,Пасмурно,ЮВ 2м/с
2011-01-6,-8,764,Малооблачно,СВ 1м/с,-9,767,Переменная облачность,СВ 1м/с
2011-01-7,-12,769,Ясно,В 1м/с,-13,769,Ясно,В 1м/с
2011-01-8,-15,767,Ясно,В 2м/с,-16,766,Ясно,В 2м/с
2011-01-9,-15,767,Ясно,ЮВ 1м/с,-18,766,Ясно,ЮВ 1м/с
2011-01-10,-13,765,Ясно,З 2м/с,-15,765,Ясно,З 2м/с
2011-01-11,-12,761,Ясно,ЮЗ 2м/с,-14,761,Ясно,ЮЗ 2м/с
2011-01-12,-8,761,Переменная облачность,З 1м/с,-7,761,Пасмурно,З 1м/с
2011-01-13,-11,759,Ясно,ЮВ 1м/с,-11,758,Ясно,ЮВ 1м/с
2011-01-14,+10,756,Ясно,В 3м/с,-10,755,Ясно,В 3м/с
2011-01-15,-5,755,Ясно,В 3м/с,-7,755,Ясно,В 3м/с
2011-01-16,-9,754,Пасмурно,В 4м/с,-9,754,Пасмурно,В 4м/с
2011-01-17,-9,754,Пасмурно,В 5м/с,-11,755,Переменная облачность,В 5м/с
2011-01-18,-14,756,Ясно,СВ 3м/с,-14,756,Ясно,СВ 3м/с
2011-01-19,-13,756,Ясно,В 2м/с,-14,757,Малооблачно,В 2м/с
2011-01-20,-14,758,Ясно,З 1м/с,-15,758,Ясно,З 1м/с
2011-01-21,-17,759,Ясно,С 1м/с,-21,759,Ясно,С 1м/с
2011-01-22,-16,761,Ясно,В 2м/с,-18,761,Ясно,В 2м/с
2011-01-23,-14,759,Переменная облачность,ЮВ 3м/с,-14,758,Пасмурно,ЮВ 3м/с
2011-01-24,-10,749,Пасмурно,ЮВ 4м/с,-8,747,Пасмурно,ЮВ 4м/с
2011-01-25,-5,749,Пасмурно,Ш,-11,752,Пасмурно,Ш
2011-01-26,-6,749,Пасмурно,В 3м/с,-7,746,Переменная облачность,В 3м/с
2011-01-27,-5,749,Малооблачно,СЗ 1м/с,-11,750,Ясно,СЗ 1м/с
2011-01-28,-11,750,Переменная облачность,З 2м/с,-11,749,Пасмурно,З 2м/с
2011-01-29,-10,743,Малооблачно,З 3м/с,-8,743,Переменная облачность,З 3м/с
2011-01-30,-7,737,Переменная облачность,ЮЗ 4м/с,-8,738,Малооблачно,ЮЗ 4м/с
2011-01-31,-7,745,Пасмурно,З 3м/с,-8,747,Пасмурно,З 3м/с
2011-02-1,-10,749,Переменная облачность,З 1м/с,-12,748,Ясно,З 1м/с
2011-02-2,-11,747,Ясно,СЗ 1м/с,-19,749,Ясно,СЗ 1м/с
2011-02-3,-14,750,Ясно,ЮЗ 2м/с,-14,750,Малооблачно,ЮЗ 2м/с
2011-02-4,-7,748,Пасмурно,З 2м/с,-6,747,Пасмурно,З 2м/с
2011-02-5,-5,740,Пасмурно,Ю 3м/с,-5,737,Пасмурно,Ю 3м/с
2011-02-6,-5,728,Пасмурно,СВ 2м/с,-6,727,Пасмурно,СВ 2м/с
2011-02-7,-5,733,Переменная облачность,С 4м/с,-8,735,Малооблачно,С 4м/с
2011-02-8,-7,741,Пасмурно,С 3м/с,-11,741,Переменная облачность,С 3м/с
2011-02-9,-7,730,Пасмурно,В 3м/с,-5,728,Пасмурно,В 3м/с
2011-02-10,-7,731,Пасмурно,С 1м/с,-12,734,Пасмурно,С 1м/с
2011-02-11,-15,740,Ясно,СЗ 2м/с,-18,743,Ясно,СЗ 2м/с
2011-02-12,-15,746,Ясно,В 1м/с,-18,746,Ясно,В 1м/с
2011-02-13,-11,740,Пасмурно,В 5м/с,-10,740,Пасмурно,В 5м/с
2011-02-14,-12,737,Переменная облачность,ЮВ 2м/с,-16,738,Пасмурно,ЮВ 2м/с
2011-02-15,-15,738,Малооблачно,В 1м/с,-18,740,Малооблачно,В 1м/с
2011-02-16,-17,744,Ясно,СЗ 1м/с,-21,746,Малооблачно,СЗ 1м/с
2011-02-17,-19,746,Ясно,ЮЗ 1м/с,-23,747,Ясно,ЮЗ 1м/с
2011-02-18,-18,751,Ясно,СВ 2м/с,-22,752,Ясно,СВ 2м/с
2011-02-19,-18,752,Ясно,З 2м/с,-20,752,Ясно,З 2м/с
2011-02-20,-17,756,Ясно,ЮВ 1м/с,-25,751,Ясно,ЮВ 1м/с
2011-02-21,-19,764,Ясно,СЗ 1м/с,-23,766,Ясно,СЗ 1м/с
2011-02-22,-16,768,Ясно,СЗ 3м/с,-20,770,Ясно,СЗ 3м/с
2011-02-23,-14,773,Ясно,С 2м/с,-19,773,Ясно,С 2м/с
2011-02-24,-13,776,Ясно,ЮВ 1м/с,-18,776,Ясно,ЮВ 1м/с
2011-02-25,-14,777,Ясно,ЮВ 1м/с,-19,776,Ясно,ЮВ 1м/с
2011-02-26,-13,774,Ясно,В 1м/с,-17,773,Ясно,В 1м/с
2011-02-27,-13,774,Ясно,В 1м/с,-17,773,Ясно,В 1м/с
2011-02-28,-10,774,Ясно,ЮВ 1м/с,-13,773,Ясно,ЮВ 1м/с
2011-03-1,-8,747,Ясно,Ш,-16,765,Ясно,Ш
2011-03-2,-10,761,Переменная облачность,З 1м/с,-13,760,Переменная облачность,З 1м/с
2011-03-3,-10,758,Ясно,ЮВ 2м/с,-15,758,Малооблачно,ЮВ 2м/с
2011-03-4,-12,749,Ясно,Ю 2м/с,-15,746,Малооблачно,Ю 2м/с
2011-03-5,-7,737,Пасмурно,ЮЗ 3м/с,-5,731,Пасмурно,ЮЗ 3м/с
2011-03-6,0,732,Переменная облачность,З 7м/с,-4,737,Ясно,З 7м/с
2011-03-7,-1,749,Малооблачно,Ю 1м/с,-4,752,Ясно,Ю 1м/с
2011-03-8,-2,756,Переменная облачность,С 2м/с,-5,758,Переменная облачность,С 2м/с
2011-03-9,-3,761,Ясно,З 2м/с,-7,761,Ясно,З 2м/с
2011-03-10,-1,763,Ясно,СЗ 2м/с,-9,762,Ясно,СЗ 2м/с
2011-03-11,-3,761,Ясно,В 2м/с,-5,758,Ясно,В 2м/с
2011-03-12,-3,750,Пасмурно,ЮВ 1м/с,-5,750,Переменная облачность,ЮВ 1м/с
2011-03-13,-5,755,Малооблачно,Ю 1м/с,-8,755,Малооблачно,Ю 1м/с
2011-03-14,0,759,Ясно,С 1м/с,-5,760,Ясно,С 1м/с
2011-03-15,+1,751,Пасмурно,ЮЗ 4м/с,+2,749,Переменная облачность,ЮЗ 4м/с
2011-03-16,+1,749,Пасмурно,С 1м/с,-1,749,Переменная облачность,С 1м/с
2011-03-17,+1,753,Переменная облачность,СЗ 1м/с,0,755,Переменная облачность,СЗ 1м/с
2011-03-18,-1,756,Малооблачно,В 4м/с,-1,755,Пасмурно,В 4м/с
2011-03-19,-1,758,Ясно,Ю 2м/с,-4,758,Ясно,Ю 2м/с
2011-03-20,-3,760,Пасмурно,ЮВ 2м/с,-4,760,Пасмурно,ЮВ 2м/с
2011-03-21,-1,759,Переменная облачность,ЮВ 2м/с,-2,758,Переменная облачность,ЮВ 2м/с
2011-03-22,-2,754,Пасмурно,ЮВ 1м/с,-2,752,Пасмурно,ЮВ 1м/с
2011-03-23,+1,743,Ясно,ЮЗ 3м/с,-1,740,Пасмурно,ЮЗ 3м/с
2011-03-24,+1,730,Переменная облачность,ЮЗ 5м/с,-1,728,Пасмурно,ЮЗ 5м/с
2011-03-25,-3,727,Переменная облачность,З 5м/с,-5,731,Переменная облачность,З 5м/с
2011-03-26,-2,741,Малооблачно,З 5м/с,-6,741,Ясно,З 5м/с
2011-03-27,-3,748,Малооблачно,ЮЗ 5м/с,-7,752,Ясно,ЮЗ 5м/с
2011-03-28,-2,758,Ясно,З 2м/с,-7,758,Ясно,З 2м/с
2011-03-29,-3,755,Малооблачно,Ю 3м/с,-5,752,Малооблачно,Ю 3м/с
2011-03-30,+2,750,Пасмурно,ЮВ 1м/с,-1,751,Малооблачно,ЮВ 1м/с
2011-03-31,+5,749,Переменная облачность,З 4м/с,-1,752,Малооблачно,З 4м/с
2011-04-1,+1,758,Переменная облачность,СЗ 2м/с,-2,761,Ясно,СЗ 2м/с
2011-04-2,+2,764,Ясно,З 4м/с,-3,763,Ясно,З 4м/с
2011-04-3,+3,763,Ясно,З 3м/с,+2,764,Ясно,З 3м/с
2011-04-4,+7,764,Ясно,З 4м/с,+3,764,Ясно,З 4м/с
2011-04-5,+8,761,Ясно,ЮВ 2м/с,+4,760,Ясно,ЮВ 2м/с
2011-04-6,+8,752,Ясно,ЮВ 3м/с,+4,750,Пасмурно,ЮВ 3м/с
2011-04-7,+8,741,Переменная облачность,ЮВ 3м/с,+5,737,Пасмурно,ЮВ 3м/с
2011-04-8,+4,735,Пасмурно,ЮВ 1м/с,+3,734,Ясно,ЮВ 1м/с
2011-04-9,+4,734,Пасмурно,Ю 2м/с,+2,732,Переменная облачность,Ю 2м/с
2011-04-10,+5,731,Малооблачно,ЮЗ 4м/с,+3,732,Переменная облачность,ЮЗ 4м/с
2011-04-11,+7,741,Малооблачно,ЮЗ 2м/с,+5,742,Малооблачно,ЮЗ 2м/с
2011-04-12,+8,746,Переменная облачность,Ю 2м/с,+5,746,Переменная облачность,Ю 2м/с
2011-04-13,+7,746,Пасмурно,С 2м/с,+4,743,Пасмурно,С 2м/с
2011-04-14,+7,738,Пасмурно,СЗ 3м/с,+4,739,Ясно,СЗ 3м/с
2011-04-15,+5,743,Переменная облачность,З 2м/с,+5,747,Ясно,З 2м/с
2011-04-16,+7,747,Пасмурно,В 4м/с,+8,744,Переменная облачность,В 4м/с
2011-04-17,+8,746,Переменная облачность,З 3м/с,+4,746,Ясно,З 3м/с
2011-04-18,+11,740,Малооблачно,ЮЗ 4м/с,+8,737,Пасмурно,ЮЗ 4м/с
2011-04-19,+5,737,Переменная облачность,З 2м/с,+3,738,Ясно,З 2м/с
2011-04-20,+5,744,Пасмурно,З 3м/с,+4,746,Переменная облачность,З 3м/с
2011-04-21,+4,749,Пасмурно,С 1м/с,+2,751,Пасмурно,С 1м/с
2011-04-22,+9,752,Пасмурно,З 4м/с,+10,754,Малооблачно,З 4м/с
2011-04-23,+15,753,Малооблачно,ЮЗ 3м/с,+10,754,Пасмурно,ЮЗ 3м/с
2011-04-24,+13,750,Переменная облачность,СЗ 3м/с,+8,749,Ясно,СЗ 3м/с
2011-04-25,+15,748,Переменная облачность,СЗ 3м/с,+10,749,Ясно,СЗ 3м/с
2011-04-26,+11,756,Ясно,З 2м/с,+8,758,Ясно,З 2м/с
2011-04-27,+15,760,Ясно,ЮЗ 1м/с,+9,758,Ясно,ЮЗ 1м/с
2011-04-28,+17,752,Ясно,З 2м/с,+12,751,Ясно,З 2м/с
2011-04-29,+21,748,Малооблачно,З 3м/с,+17,749,Переменная облачность,З 3м/с
2011-04-30,+21,749,Переменная облачность,З 2м/с,+19,749,Ясно,З 2м/с
2011-05-1,+14,748,Пасмурно,ЮВ 2м/с,+12,747,Пасмурно,ЮВ 2м/с
2011-05-2,+19,744,Переменная облачность,В 2м/с,+13,745,Пасмурно,В 2м/с
2011-05-3,+17,739,Переменная облачность,С 2м/с,+14,739,Пасмурно,С 2м/с
2011-05-4,+14,742,Пасмурно,Ю 1м/с,+14,742,Пасмурно,Ю 1м/с
2011-05-5,+17,746,Переменная облачность,ЮВ 2м/с,+14,747,Пасмурно,ЮВ 2м/с
2011-05-6,+16,753,Переменная облачность,В 6м/с,+12,755,Малооблачно,В 6м/с
2011-05-7,+18,760,Ясно,ЮВ 3м/с,+15,760,Ясно,ЮВ 3м/с
2011-05-8,+23,758,Ясно,В 3м/с,+18,758,Ясно,В 3м/с
2011-05-9,+24,755,Переменная облачность,ЮВ 2м/с,+19,754,Малооблачно,ЮВ 2м/с
2011-05-10,+23,751,Переменная облачность,З 3м/с,+19,750,Малооблачно,З 3м/с
2011-05-11,+21,746,Переменная облачность,СВ 2м/с,+16,746,Малооблачно,СВ 2м/с
2011-05-12,+12,749,Ясно,С 3м/с,+9,750,Ясно,С 3м/с
2011-05-13,+12,748,Переменная облачность,С 2м/с,+9,748,Малооблачно,С 2м/с
2011-05-14,+14,748,Ясно,З 2м/с,+12,749,Ясно,З 2м/с
2011-05-15,+15,752,Переменная облачность,СВ 2м/с,+13,753,Ясно,СВ 2м/с
2011-05-16,+20,753,Ясно,В 3м/с,+20,752,Ясно,В 3м/с
2011-05-17,+22,753,Переменная облачность,ЮЗ 1м/с,+18,754,Малооблачно,ЮЗ 1м/с
2011-05-18,+21,752,Переменная облачность,З 2м/с,+19,752,Переменная облачность,З 2м/с
2011-05-19,+21,749,Переменная облачность,З 3м/с,+16,750,Ясно,З 3м/с
2011-05-20,+21,752,Ясно,З 2м/с,+15,752,Ясно,З 2м/с
2011-05-21,+26,750,Ясно,З 3м/с,+19,749,Ясно,З 3м/с
2011-05-22,+26,749,Ясно,С 2м/с,+21,749,Ясно,С 2м/с
2011-05-23,+25,749,Ясно,С 2м/с,+18,750,Ясно,С 2м/с
2011-05-24,+22,751,Ясно,С 3м/с,+18,751,Ясно,С 3м/с
2011-05-25,+21,749,Переменная облачность,Ю 2м/с,+17,747,Малооблачно,Ю 2м/с
2011-05-26,+22,744,Малооблачно,ЮЗ 2м/с,+20,743,Переменная облачность,ЮЗ 2м/с
2011-05-27,+15,744,Малооблачно,В 2м/с,+13,741,Малооблачно,В 2м/с
2011-05-28,+15,744,Малооблачно,ЮВ 1м/с,+13,747,Малооблачно,ЮВ 1м/с
2011-05-29,+21,750,Малооблачно,СЗ 3м/с,+17,751,Ясно,СЗ 3м/с
2011-05-30,+26,752,Малооблачно,ЮЗ 4м/с,+24,752,Ясно,ЮЗ 4м/с
2011-05-31,+25,751,Ясно,С 4м/с,+19,752,Ясно,С 4м/с
2011-06-1,+22,750,Переменная облачность,С 4м/с,+19,750,Ясно,С 4м/с
2011-06-2,+25,747,Переменная облачность,С 4м/с,+22,746,Малооблачно,С 4м/с
2011-06-3,+27,743,Малооблачно,С 3м/с,+21,742,Ясно,С 3м/с
2011-06-4,+17,737,Переменная облачность,ЮЗ 2м/с,+14,736,Переменная облачность,ЮЗ 2м/с
2011-06-5,+15,734,Пасмурно,З 4м/с,+14,737,Малооблачно,З 4м/с
2011-06-6,+18,740,Переменная облачность,СЗ 3м/с,+15,742,Переменная облачность,СЗ 3м/с
2011-06-7,+14,746,Пасмурно,С 3м/с,+11,746,Ясно,С 3м/с
2011-06-8,+17,743,Переменная облачность,Ю 2м/с,+12,743,Пасмурно,Ю 2м/с
2011-06-9,+17,741,Малооблачно,ЮВ 2м/с,+15,740,Переменная облачность,ЮВ 2м/с
2011-06-10,+17,738,Переменная облачность,СЗ 2м/с,+16,737,Переменная облачность,СЗ 2м/с
2011-06-11,+17,735,Пасмурно,СЗ 1м/с,+16,735,Переменная облачность,СЗ 1м/с
2011-06-12,+16,740,Переменная облачность,З 2м/с,+12,742,Малооблачно,З 2м/с
2011-06-13,+20,744,Переменная облачность,З 2м/с,+16,745,Малооблачно,З 2м/с
2011-06-14,+19,747,Переменная облачность,В 2м/с,+17,747,Ясно,В 2м/с
2011-06-15,+21,745,Малооблачно,ЮВ 1м/с,+19,744,Переменная облачность,ЮВ 1м/с
2011-06-16,+21,746,Переменная облачность,С 1м/с,+16,747,Ясно,С 1м/с
2011-06-17,+19,745,Пасмурно,З 4м/с,+17,743,Переменная облачность,З 4м/с
2011-06-18,+19,745,Малооблачно,СЗ 4м/с,+20,745,Переменная облачность,СЗ 4м/с
2011-06-20,+25,745,Малооблачно,Ш,+22,744,Переменная облачность,Ш
2011-06-21,+20,743,Переменная облачность,ЮВ 3м/с,+19,742,Переменная облачность,ЮВ 3м/с
2011-06-22,+20,738,Переменная облачность,В 1м/с,+18,739,Пасмурно,В 1м/с
2011-06-23,+17,738,Переменная облачность,Ю 1м/с,+17,740,Малооблачно,Ю 1м/с
